id,ref_count,year,year_ref,doc_type,n_citation_ref,n_citation,n_citation_ref_count,Point
38007327,2,2,2,2,2,2,2,2
149813256,2,2,2,2,2,2,2,2
37985898,2,2,2,2,2,2,2,2
37980378,2,2,2,2,2,2,2,2
37975708,2,2,2,2,2,2,2,2
37969552,2,2,2,2,2,2,2,2
37931154,2,2,2,2,2,2,2,2
149925235,2,2,2,2,2,2,2,2
3668287,2,2,2,2,2,2,2,2
38099979,2,2,2,2,2,2,2,2
163229814,2,2,2,2,2,2,2,2
150147804,2,2,2,2,2,2,2,2
163252796,2,2,2,2,2,2,2,2
38354398,2,2,2,2,2,2,2,2
38337500,2,2,2,2,2,2,2,2
163255986,2,2,2,2,2,2,2,2
149757347,2,2,2,2,2,2,2,2
149757484,2,2,2,2,2,2,2,2
3529945,2,2,2,2,2,2,2,2
38314712,2,2,2,2,2,2,2,2
38268440,2,2,2,2,2,2,2,2
38206721,2,2,2,2,2,2,2,2
149777888,2,2,2,2,2,2,2,2
163247345,2,2,2,2,2,2,2,2
3564012,2,2,2,2,2,2,2,2
38251616,2,2,2,2,2,2,2,2
38249367,2,2,2,2,2,2,2,2
38225277,2,2,2,2,2,2,2,2
38222407,2,2,2,2,2,2,2,2
37909451,2,2,2,2,2,2,2,2
149933269,2,2,2,2,2,2,2,2
37890100,2,2,2,2,2,2,2,2
150104537,2,2,2,2,2,2,2,2
37606682,2,2,2,2,2,2,2,2
3765491,2,2,2,2,2,2,2,2
150058080,2,2,2,2,2,2,2,2
3773308,2,2,2,2,2,2,2,2
150065341,2,2,2,2,2,2,2,2
3788026,2,2,2,2,2,2,2,2
150096977,2,2,2,2,2,2,2,2
37485911,2,2,2,2,2,2,2,2
37880731,2,2,2,2,2,2,2,2
37485767,2,2,2,2,2,2,2,2
37481168,2,2,2,2,2,2,2,2
150128205,2,2,2,2,2,2,2,2
37427566,2,2,2,2,2,2,2,2
150137517,2,2,2,2,2,2,2,2
37421023,2,2,2,2,2,2,2,2
37393383,2,2,2,2,2,2,2,2
150044803,2,2,2,2,2,2,2,2
37618371,2,2,2,2,2,2,2,2
150042433,2,2,2,2,2,2,2,2
37624429,2,2,2,2,2,2,2,2
37808994,2,2,2,2,2,2,2,2
37792996,2,2,2,2,2,2,2,2
37734220,2,2,2,2,2,2,2,2
37733767,2,2,2,2,2,2,2,2
37729787,2,2,2,2,2,2,2,2
37719717,2,2,2,2,2,2,2,2
149979176,2,2,2,2,2,2,2,2
37701039,2,2,2,2,2,2,2,2
149985164,2,2,2,2,2,2,2,2
37668761,2,2,2,2,2,2,2,2
37656405,2,2,2,2,2,2,2,2
37639948,2,2,2,2,2,2,2,2
150020023,2,2,2,2,2,2,2,2
37627167,2,2,2,2,2,2,2,2
3740900,2,2,2,2,2,2,2,2
163012990,2,2,2,2,2,2,2,2
163009482,2,2,2,2,2,2,2,2
38386443,2,2,2,2,2,2,2,2
4371058,2,2,2,2,2,2,2,2
35258862,2,2,2,2,2,2,2,2
150974811,2,2,2,2,2,2,2,2
35257735,2,2,2,2,2,2,2,2
35240386,2,2,2,2,2,2,2,2
35238736,2,2,2,2,2,2,2,2
4369486,2,2,2,2,2,2,2,2
151003953,2,2,2,2,2,2,2,2
151016442,2,2,2,2,2,2,2,2
150969306,2,2,2,2,2,2,2,2
35189986,2,2,2,2,2,2,2,2
151019431,2,2,2,2,2,2,2,2
35172201,2,2,2,2,2,2,2,2
35163763,2,2,2,2,2,2,2,2
35152385,2,2,2,2,2,2,2,2
162811440,2,2,2,2,2,2,2,2
162810948,2,2,2,2,2,2,2,2
150972107,2,2,2,2,2,2,2,2
35299831,2,2,2,2,2,2,2,2
35544591,2,2,2,2,2,2,2,2
35409239,2,2,2,2,2,2,2,2
4323835,2,2,2,2,2,2,2,2
35499146,2,2,2,2,2,2,2,2
35476060,2,2,2,2,2,2,2,2
35466951,2,2,2,2,2,2,2,2
4348901,2,2,2,2,2,2,2,2
35429012,2,2,2,2,2,2,2,2
150911064,2,2,2,2,2,2,2,2
150928436,2,2,2,2,2,2,2,2
4367799,2,2,2,2,2,2,2,2
35382002,2,2,2,2,2,2,2,2
4356612,2,2,2,2,2,2,2,2
35374200,2,2,2,2,2,2,2,2
35358014,2,2,2,2,2,2,2,2
150949648,2,2,2,2,2,2,2,2
150950423,2,2,2,2,2,2,2,2
35333280,2,2,2,2,2,2,2,2
35128171,2,2,2,2,2,2,2,2
162799504,2,2,2,2,2,2,2,2
35123942,2,2,2,2,2,2,2,2
34816564,2,2,2,2,2,2,2,2
34904740,2,2,2,2,2,2,2,2
34897454,2,2,2,2,2,2,2,2
151120512,2,2,2,2,2,2,2,2
34883379,2,2,2,2,2,2,2,2
4475613,2,2,2,2,2,2,2,2
151139880,2,2,2,2,2,2,2,2
34824270,2,2,2,2,2,2,2,2
4487529,2,2,2,2,2,2,2,2
35119540,2,2,2,2,2,2,2,2
162754171,2,2,2,2,2,2,2,2
151158590,2,2,2,2,2,2,2,2
151160271,2,2,2,2,2,2,2,2
4502575,2,2,2,2,2,2,2,2
4503277,2,2,2,2,2,2,2,2
34678172,2,2,2,2,2,2,2,2
34655408,2,2,2,2,2,2,2,2
34918129,2,2,2,2,2,2,2,2
34937309,2,2,2,2,2,2,2,2
162770376,2,2,2,2,2,2,2,2
151099237,2,2,2,2,2,2,2,2
151047579,2,2,2,2,2,2,2,2
4396652,2,2,2,2,2,2,2,2
35063509,2,2,2,2,2,2,2,2
35060229,2,2,2,2,2,2,2,2
35057095,2,2,2,2,2,2,2,2
35046494,2,2,2,2,2,2,2,2
35020579,2,2,2,2,2,2,2,2
151072238,2,2,2,2,2,2,2,2
4439749,2,2,2,2,2,2,2,2
35010321,2,2,2,2,2,2,2,2
151082685,2,2,2,2,2,2,2,2
34979726,2,2,2,2,2,2,2,2
4446879,2,2,2,2,2,2,2,2
4448860,2,2,2,2,2,2,2,2
34952071,2,2,2,2,2,2,2,2
35530433,2,2,2,2,2,2,2,2
35544791,2,2,2,2,2,2,2,2
150493481,2,2,2,2,2,2,2,2
4148664,2,2,2,2,2,2,2,2
150591192,2,2,2,2,2,2,2,2
36192817,2,2,2,2,2,2,2,2
36191226,2,2,2,2,2,2,2,2
36185562,2,2,2,2,2,2,2,2
36184834,2,2,2,2,2,2,2,2
36179301,2,2,2,2,2,2,2,2
36167843,2,2,2,2,2,2,2,2
36152589,2,2,2,2,2,2,2,2
36234496,2,2,2,2,2,2,2,2
4164934,2,2,2,2,2,2,2,2
36094690,2,2,2,2,2,2,2,2
36092594,2,2,2,2,2,2,2,2
162943062,2,2,2,2,2,2,2,2
36075177,2,2,2,2,2,2,2,2
36074240,2,2,2,2,2,2,2,2
36070101,2,2,2,2,2,2,2,2
162983667,2,2,2,2,2,2,2,2
4070453,2,2,2,2,2,2,2,2
150867830,2,2,2,2,2,2,2,2
36373295,2,2,2,2,2,2,2,2
36495408,2,2,2,2,2,2,2,2
36475804,2,2,2,2,2,2,2,2
150506677,2,2,2,2,2,2,2,2
4041979,2,2,2,2,2,2,2,2
163005090,2,2,2,2,2,2,2,2
163003621,2,2,2,2,2,2,2,2
36373403,2,2,2,2,2,2,2,2
36368856,2,2,2,2,2,2,2,2
150581043,2,2,2,2,2,2,2,2
36314620,2,2,2,2,2,2,2,2
36300185,2,2,2,2,2,2,2,2
36294969,2,2,2,2,2,2,2,2
36284206,2,2,2,2,2,2,2,2
36272803,2,2,2,2,2,2,2,2
4070319,2,2,2,2,2,2,2,2
36255026,2,2,2,2,2,2,2,2
36064591,2,2,2,2,2,2,2,2
4168183,2,2,2,2,2,2,2,2
36000887,2,2,2,2,2,2,2,2
4274974,2,2,2,2,2,2,2,2
162888308,2,2,2,2,2,2,2,2
35697735,2,2,2,2,2,2,2,2
35679378,2,2,2,2,2,2,2,2
35670236,2,2,2,2,2,2,2,2
4262719,2,2,2,2,2,2,2,2
150814021,2,2,2,2,2,2,2,2
35621749,2,2,2,2,2,2,2,2
35611192,2,2,2,2,2,2,2,2
4174498,2,2,2,2,2,2,2,2
35602044,2,2,2,2,2,2,2,2
4280844,2,2,2,2,2,2,2,2
35601077,2,2,2,2,2,2,2,2
35589995,2,2,2,2,2,2,2,2
35578960,2,2,2,2,2,2,2,2
35560456,2,2,2,2,2,2,2,2
35551719,2,2,2,2,2,2,2,2
35705762,2,2,2,2,2,2,2,2
35721279,2,2,2,2,2,2,2,2
35724634,2,2,2,2,2,2,2,2
35750729,2,2,2,2,2,2,2,2
162935698,2,2,2,2,2,2,2,2
4175269,2,2,2,2,2,2,2,2
4178010,2,2,2,2,2,2,2,2
35963177,2,2,2,2,2,2,2,2
4184584,2,2,2,2,2,2,2,2
35907667,2,2,2,2,2,2,2,2
35857846,2,2,2,2,2,2,2,2
4221526,2,2,2,2,2,2,2,2
162914739,2,2,2,2,2,2,2,2
35804488,2,2,2,2,2,2,2,2
35787829,2,2,2,2,2,2,2,2
4235557,2,2,2,2,2,2,2,2
162890823,2,2,2,2,2,2,2,2
35761286,2,2,2,2,2,2,2,2
35758484,2,2,2,2,2,2,2,2
38371863,2,2,2,2,2,2,2,2
38388868,2,2,2,2,2,2,2,2
4523494,2,2,2,2,2,2,2,2
148827973,2,2,2,2,2,2,2,2
40671781,2,2,2,2,2,2,2,2
148814174,2,2,2,2,2,2,2,2
2701337,2,2,2,2,2,2,2,2
2704441,2,2,2,2,2,2,2,2
40635133,2,2,2,2,2,2,2,2
40629251,2,2,2,2,2,2,2,2
148823471,2,2,2,2,2,2,2,2
40623334,2,2,2,2,2,2,2,2
163591798,2,2,2,2,2,2,2,2
40601772,2,2,2,2,2,2,2,2
148840012,2,2,2,2,2,2,2,2
148841855,2,2,2,2,2,2,2,2
163575622,2,2,2,2,2,2,2,2
148846790,2,2,2,2,2,2,2,2
40585679,2,2,2,2,2,2,2,2
40575701,2,2,2,2,2,2,2,2
40683466,2,2,2,2,2,2,2,2
148798799,2,2,2,2,2,2,2,2
40844838,2,2,2,2,2,2,2,2
40790318,2,2,2,2,2,2,2,2
40838766,2,2,2,2,2,2,2,2
2665770,2,2,2,2,2,2,2,2
163618430,2,2,2,2,2,2,2,2
40819738,2,2,2,2,2,2,2,2
40808657,2,2,2,2,2,2,2,2
40800630,2,2,2,2,2,2,2,2
40796188,2,2,2,2,2,2,2,2
40789223,2,2,2,2,2,2,2,2
40687730,2,2,2,2,2,2,2,2
40785149,2,2,2,2,2,2,2,2
40778799,2,2,2,2,2,2,2,2
40755070,2,2,2,2,2,2,2,2
40746492,2,2,2,2,2,2,2,2
2697289,2,2,2,2,2,2,2,2
40704720,2,2,2,2,2,2,2,2
40694471,2,2,2,2,2,2,2,2
40574606,2,2,2,2,2,2,2,2
148866800,2,2,2,2,2,2,2,2
163565885,2,2,2,2,2,2,2,2
40186299,2,2,2,2,2,2,2,2
2817373,2,2,2,2,2,2,2,2
40293413,2,2,2,2,2,2,2,2
40278274,2,2,2,2,2,2,2,2
40270132,2,2,2,2,2,2,2,2
40265213,2,2,2,2,2,2,2,2
2842039,2,2,2,2,2,2,2,2
40228083,2,2,2,2,2,2,2,2
163515869,2,2,2,2,2,2,2,2
148875117,2,2,2,2,2,2,2,2
149041659,2,2,2,2,2,2,2,2
2869877,2,2,2,2,2,2,2,2
40146586,2,2,2,2,2,2,2,2
40145484,2,2,2,2,2,2,2,2
149047429,2,2,2,2,2,2,2,2
149056044,2,2,2,2,2,2,2,2
40107804,2,2,2,2,2,2,2,2
40297497,2,2,2,2,2,2,2,2
40297994,2,2,2,2,2,2,2,2
40331974,2,2,2,2,2,2,2,2
40333308,2,2,2,2,2,2,2,2
40558736,2,2,2,2,2,2,2,2
40541558,2,2,2,2,2,2,2,2
2763929,2,2,2,2,2,2,2,2
2765805,2,2,2,2,2,2,2,2
40520665,2,2,2,2,2,2,2,2
40515043,2,2,2,2,2,2,2,2
40509309,2,2,2,2,2,2,2,2
40505168,2,2,2,2,2,2,2,2
2767843,2,2,2,2,2,2,2,2
148915129,2,2,2,2,2,2,2,2
40500320,2,2,2,2,2,2,2,2
2774477,2,2,2,2,2,2,2,2
148924547,2,2,2,2,2,2,2,2
40470467,2,2,2,2,2,2,2,2
40370633,2,2,2,2,2,2,2,2
40842196,2,2,2,2,2,2,2,2
2663444,2,2,2,2,2,2,2,2
40082139,2,2,2,2,2,2,2,2
148516123,2,2,2,2,2,2,2,2
41500399,2,2,2,2,2,2,2,2
2514282,2,2,2,2,2,2,2,2
148503771,2,2,2,2,2,2,2,2
2515383,2,2,2,2,2,2,2,2
41486699,2,2,2,2,2,2,2,2
148511644,2,2,2,2,2,2,2,2
41471039,2,2,2,2,2,2,2,2
41454945,2,2,2,2,2,2,2,2
2446904,2,2,2,2,2,2,2,2
41452929,2,2,2,2,2,2,2,2
41431515,2,2,2,2,2,2,2,2
148537455,2,2,2,2,2,2,2,2
41402384,2,2,2,2,2,2,2,2
148549511,2,2,2,2,2,2,2,2
41365818,2,2,2,2,2,2,2,2
41329014,2,2,2,2,2,2,2,2
41524897,2,2,2,2,2,2,2,2
163736931,2,2,2,2,2,2,2,2
40865893,2,2,2,2,2,2,2,2
148428504,2,2,2,2,2,2,2,2
148410407,2,2,2,2,2,2,2,2
148413830,2,2,2,2,2,2,2,2
2399815,2,2,2,2,2,2,2,2
41700220,2,2,2,2,2,2,2,2
148417566,2,2,2,2,2,2,2,2
2419268,2,2,2,2,2,2,2,2
2424943,2,2,2,2,2,2,2,2
41680915,2,2,2,2,2,2,2,2
148476366,2,2,2,2,2,2,2,2
41662514,2,2,2,2,2,2,2,2
148440474,2,2,2,2,2,2,2,2
41589945,2,2,2,2,2,2,2,2
2433557,2,2,2,2,2,2,2,2
2438754,2,2,2,2,2,2,2,2
148464524,2,2,2,2,2,2,2,2
41535890,2,2,2,2,2,2,2,2
2518855,2,2,2,2,2,2,2,2
148565212,2,2,2,2,2,2,2,2
148566515,2,2,2,2,2,2,2,2
40967457,2,2,2,2,2,2,2,2
2600123,2,2,2,2,2,2,2,2
41009460,2,2,2,2,2,2,2,2
41007929,2,2,2,2,2,2,2,2
41007412,2,2,2,2,2,2,2,2
148689211,2,2,2,2,2,2,2,2
40971656,2,2,2,2,2,2,2,2
40970314,2,2,2,2,2,2,2,2
40958066,2,2,2,2,2,2,2,2
41306377,2,2,2,2,2,2,2,2
40950208,2,2,2,2,2,2,2,2
40943202,2,2,2,2,2,2,2,2
40918581,2,2,2,2,2,2,2,2
40905251,2,2,2,2,2,2,2,2
40894950,2,2,2,2,2,2,2,2
40894592,2,2,2,2,2,2,2,2
40888014,2,2,2,2,2,2,2,2
41011785,2,2,2,2,2,2,2,2
41021157,2,2,2,2,2,2,2,2
41058316,2,2,2,2,2,2,2,2
41079595,2,2,2,2,2,2,2,2
148576438,2,2,2,2,2,2,2,2
41290553,2,2,2,2,2,2,2,2
148586533,2,2,2,2,2,2,2,2
163659361,2,2,2,2,2,2,2,2
2535032,2,2,2,2,2,2,2,2
41233595,2,2,2,2,2,2,2,2
163655240,2,2,2,2,2,2,2,2
41203938,2,2,2,2,2,2,2,2
41199684,2,2,2,2,2,2,2,2
41198089,2,2,2,2,2,2,2,2
148622082,2,2,2,2,2,2,2,2
41143007,2,2,2,2,2,2,2,2
41121206,2,2,2,2,2,2,2,2
2580718,2,2,2,2,2,2,2,2
41094690,2,2,2,2,2,2,2,2
40088496,2,2,2,2,2,2,2,2
149088565,2,2,2,2,2,2,2,2
149730907,2,2,2,2,2,2,2,2
38947410,2,2,2,2,2,2,2,2
149523949,2,2,2,2,2,2,2,2
38999055,2,2,2,2,2,2,2,2
38993981,2,2,2,2,2,2,2,2
163346187,2,2,2,2,2,2,2,2
149533900,2,2,2,2,2,2,2,2
149542127,2,2,2,2,2,2,2,2
38954799,2,2,2,2,2,2,2,2
38930513,2,2,2,2,2,2,2,2
39033210,2,2,2,2,2,2,2,2
38914474,2,2,2,2,2,2,2,2
38907126,2,2,2,2,2,2,2,2
38905384,2,2,2,2,2,2,2,2
38895292,2,2,2,2,2,2,2,2
38867794,2,2,2,2,2,2,2,2
3355089,2,2,2,2,2,2,2,2
3361897,2,2,2,2,2,2,2,2
39014969,2,2,2,2,2,2,2,2
39040556,2,2,2,2,2,2,2,2
3257096,2,2,2,2,2,2,2,2
39142154,2,2,2,2,2,2,2,2
39235620,2,2,2,2,2,2,2,2
39220994,2,2,2,2,2,2,2,2
149439671,2,2,2,2,2,2,2,2
39210278,2,2,2,2,2,2,2,2
149453261,2,2,2,2,2,2,2,2
149454006,2,2,2,2,2,2,2,2
39187223,2,2,2,2,2,2,2,2
163359857,2,2,2,2,2,2,2,2
39050192,2,2,2,2,2,2,2,2
39133799,2,2,2,2,2,2,2,2
39118233,2,2,2,2,2,2,2,2
149491556,2,2,2,2,2,2,2,2
149504917,2,2,2,2,2,2,2,2
149507400,2,2,2,2,2,2,2,2
3285994,2,2,2,2,2,2,2,2
39056239,2,2,2,2,2,2,2,2
38805202,2,2,2,2,2,2,2,2
38756272,2,2,2,2,2,2,2,2
38748438,2,2,2,2,2,2,2,2
3471107,2,2,2,2,2,2,2,2
38526931,2,2,2,2,2,2,2,2
38512715,2,2,2,2,2,2,2,2
38491045,2,2,2,2,2,2,2,2
149703297,2,2,2,2,2,2,2,2
38486421,2,2,2,2,2,2,2,2
38486409,2,2,2,2,2,2,2,2
3460497,2,2,2,2,2,2,2,2
38475749,2,2,2,2,2,2,2,2
149619975,2,2,2,2,2,2,2,2
38468675,2,2,2,2,2,2,2,2
149717523,2,2,2,2,2,2,2,2
3511507,2,2,2,2,2,2,2,2
149718677,2,2,2,2,2,2,2,2
163263694,2,2,2,2,2,2,2,2
38431478,2,2,2,2,2,2,2,2
149728236,2,2,2,2,2,2,2,2
38531095,2,2,2,2,2,2,2,2
149682946,2,2,2,2,2,2,2,2
38538515,2,2,2,2,2,2,2,2
38548899,2,2,2,2,2,2,2,2
163304242,2,2,2,2,2,2,2,2
149622276,2,2,2,2,2,2,2,2
38724618,2,2,2,2,2,2,2,2
3408193,2,2,2,2,2,2,2,2
3417557,2,2,2,2,2,2,2,2
149631998,2,2,2,2,2,2,2,2
3431300,2,2,2,2,2,2,2,2
38674024,2,2,2,2,2,2,2,2
38669461,2,2,2,2,2,2,2,2
3434761,2,2,2,2,2,2,2,2
38659089,2,2,2,2,2,2,2,2
38619740,2,2,2,2,2,2,2,2
38618830,2,2,2,2,2,2,2,2
163291011,2,2,2,2,2,2,2,2
3438124,2,2,2,2,2,2,2,2
149429103,2,2,2,2,2,2,2,2
149419381,2,2,2,2,2,2,2,2
149090805,2,2,2,2,2,2,2,2
149218967,2,2,2,2,2,2,2,2
39857142,2,2,2,2,2,2,2,2
163468886,2,2,2,2,2,2,2,2
39837535,2,2,2,2,2,2,2,2
39836914,2,2,2,2,2,2,2,2
2973344,2,2,2,2,2,2,2,2
2991996,2,2,2,2,2,2,2,2
39797651,2,2,2,2,2,2,2,2
149225623,2,2,2,2,2,2,2,2
2961556,2,2,2,2,2,2,2,2
149226125,2,2,2,2,2,2,2,2
149229917,2,2,2,2,2,2,2,2
2995805,2,2,2,2,2,2,2,2
3001532,2,2,2,2,2,2,2,2
3048124,2,2,2,2,2,2,2,2
149233326,2,2,2,2,2,2,2,2
39772768,2,2,2,2,2,2,2,2
39867889,2,2,2,2,2,2,2,2
39877271,2,2,2,2,2,2,2,2
149413968,2,2,2,2,2,2,2,2
39972617,2,2,2,2,2,2,2,2
40056344,2,2,2,2,2,2,2,2
149111619,2,2,2,2,2,2,2,2
40032512,2,2,2,2,2,2,2,2
2900818,2,2,2,2,2,2,2,2
163494399,2,2,2,2,2,2,2,2
39975884,2,2,2,2,2,2,2,2
2925452,2,2,2,2,2,2,2,2
39961039,2,2,2,2,2,2,2,2
39878545,2,2,2,2,2,2,2,2
149139328,2,2,2,2,2,2,2,2
2944434,2,2,2,2,2,2,2,2
39935654,2,2,2,2,2,2,2,2
39930591,2,2,2,2,2,2,2,2
2949515,2,2,2,2,2,2,2,2
149155828,2,2,2,2,2,2,2,2
149156247,2,2,2,2,2,2,2,2
149242477,2,2,2,2,2,2,2,2
39728526,2,2,2,2,2,2,2,2
39714443,2,2,2,2,2,2,2,2
3189954,2,2,2,2,2,2,2,2
3178421,2,2,2,2,2,2,2,2
39404219,2,2,2,2,2,2,2,2
39403648,2,2,2,2,2,2,2,2
149364196,2,2,2,2,2,2,2,2
39390217,2,2,2,2,2,2,2,2
39386934,2,2,2,2,2,2,2,2
39376129,2,2,2,2,2,2,2,2
149384130,2,2,2,2,2,2,2,2
39687103,2,2,2,2,2,2,2,2
39342081,2,2,2,2,2,2,2,2
3231569,2,2,2,2,2,2,2,2
3243259,2,2,2,2,2,2,2,2
149397010,2,2,2,2,2,2,2,2
39291092,2,2,2,2,2,2,2,2
149405107,2,2,2,2,2,2,2,2
163385730,2,2,2,2,2,2,2,2
39405619,2,2,2,2,2,2,2,2
3134712,2,2,2,2,2,2,2,2
39434319,2,2,2,2,2,2,2,2
149340151,2,2,2,2,2,2,2,2
149273465,2,2,2,2,2,2,2,2
39682103,2,2,2,2,2,2,2,2
149274666,2,2,2,2,2,2,2,2
39666185,2,2,2,2,2,2,2,2
3061689,2,2,2,2,2,2,2,2
39648456,2,2,2,2,2,2,2,2
149301735,2,2,2,2,2,2,2,2
39588791,2,2,2,2,2,2,2,2
39550808,2,2,2,2,2,2,2,2
39539931,2,2,2,2,2,2,2,2
3097053,2,2,2,2,2,2,2,2
3109206,2,2,2,2,2,2,2,2
39478942,2,2,2,2,2,2,2,2
149334544,2,2,2,2,2,2,2,2
149335435,2,2,2,2,2,2,2,2
151173848,2,2,2,2,2,2,2,2
34628964,2,2,2,2,2,2,2,2
26633202,2,2,2,2,2,2,2,2
29184999,2,2,2,2,2,2,2,2
29291942,2,2,2,2,2,2,2,2
29286112,2,2,2,2,2,2,2,2
29271310,2,2,2,2,2,2,2,2
29251722,2,2,2,2,2,2,2,2
29233999,2,2,2,2,2,2,2,2
153153446,2,2,2,2,2,2,2,2
29213896,2,2,2,2,2,2,2,2
6224081,2,2,2,2,2,2,2,2
29332114,2,2,2,2,2,2,2,2
29171635,2,2,2,2,2,2,2,2
29150719,2,2,2,2,2,2,2,2
29150432,2,2,2,2,2,2,2,2
29123735,2,2,2,2,2,2,2,2
29107866,2,2,2,2,2,2,2,2
29097477,2,2,2,2,2,2,2,2
6229082,2,2,2,2,2,2,2,2
29315476,2,2,2,2,2,2,2,2
29356912,2,2,2,2,2,2,2,2
162108774,2,2,2,2,2,2,2,2
29509317,2,2,2,2,2,2,2,2
162096254,2,2,2,2,2,2,2,2
29614376,2,2,2,2,2,2,2,2
29570583,2,2,2,2,2,2,2,2
29561091,2,2,2,2,2,2,2,2
29560871,2,2,2,2,2,2,2,2
6142141,2,2,2,2,2,2,2,2
162091692,2,2,2,2,2,2,2,2
153071742,2,2,2,2,2,2,2,2
6181607,2,2,2,2,2,2,2,2
153085679,2,2,2,2,2,2,2,2
29466429,2,2,2,2,2,2,2,2
6176620,2,2,2,2,2,2,2,2
6180023,2,2,2,2,2,2,2,2
6180983,2,2,2,2,2,2,2,2
29390958,2,2,2,2,2,2,2,2
29381920,2,2,2,2,2,2,2,2
29089684,2,2,2,2,2,2,2,2
29087455,2,2,2,2,2,2,2,2
162061552,2,2,2,2,2,2,2,2
28757931,2,2,2,2,2,2,2,2
28856527,2,2,2,2,2,2,2,2
153282458,2,2,2,2,2,2,2,2
162028209,2,2,2,2,2,2,2,2
28820463,2,2,2,2,2,2,2,2
153302122,2,2,2,2,2,2,2,2
28803109,2,2,2,2,2,2,2,2
153313976,2,2,2,2,2,2,2,2
153332557,2,2,2,2,2,2,2,2
29070999,2,2,2,2,2,2,2,2
28716637,2,2,2,2,2,2,2,2
162011178,2,2,2,2,2,2,2,2
28707110,2,2,2,2,2,2,2,2
6394718,2,2,2,2,2,2,2,2
153361692,2,2,2,2,2,2,2,2
153378217,2,2,2,2,2,2,2,2
28655637,2,2,2,2,2,2,2,2
28856636,2,2,2,2,2,2,2,2
28861688,2,2,2,2,2,2,2,2
28880641,2,2,2,2,2,2,2,2
28881260,2,2,2,2,2,2,2,2
162057687,2,2,2,2,2,2,2,2
29064510,2,2,2,2,2,2,2,2
29059560,2,2,2,2,2,2,2,2
153204862,2,2,2,2,2,2,2,2
29057801,2,2,2,2,2,2,2,2
29039706,2,2,2,2,2,2,2,2
29022276,2,2,2,2,2,2,2,2
28991842,2,2,2,2,2,2,2,2
28918625,2,2,2,2,2,2,2,2
162046364,2,2,2,2,2,2,2,2
162041436,2,2,2,2,2,2,2,2
28894780,2,2,2,2,2,2,2,2
153254431,2,2,2,2,2,2,2,2
28888891,2,2,2,2,2,2,2,2
153267413,2,2,2,2,2,2,2,2
6123924,2,2,2,2,2,2,2,2
29663580,2,2,2,2,2,2,2,2
28652003,2,2,2,2,2,2,2,2
30249826,2,2,2,2,2,2,2,2
152782683,2,2,2,2,2,2,2,2
152786858,2,2,2,2,2,2,2,2
152788427,2,2,2,2,2,2,2,2
162205803,2,2,2,2,2,2,2,2
30292275,2,2,2,2,2,2,2,2
30292181,2,2,2,2,2,2,2,2
30256431,2,2,2,2,2,2,2,2
5847986,2,2,2,2,2,2,2,2
5830763,2,2,2,2,2,2,2,2
162199506,2,2,2,2,2,2,2,2
5864757,2,2,2,2,2,2,2,2
162186915,2,2,2,2,2,2,2,2
30196033,2,2,2,2,2,2,2,2
152819625,2,2,2,2,2,2,2,2
152825110,2,2,2,2,2,2,2,2
30156807,2,2,2,2,2,2,2,2
30337772,2,2,2,2,2,2,2,2
30441323,2,2,2,2,2,2,2,2
6100673,2,2,2,2,2,2,2,2
152709390,2,2,2,2,2,2,2,2
30677081,2,2,2,2,2,2,2,2
152661954,2,2,2,2,2,2,2,2
30671496,2,2,2,2,2,2,2,2
152680343,2,2,2,2,2,2,2,2
30577690,2,2,2,2,2,2,2,2
30549860,2,2,2,2,2,2,2,2
5743797,2,2,2,2,2,2,2,2
30535628,2,2,2,2,2,2,2,2
152738586,2,2,2,2,2,2,2,2
162239951,2,2,2,2,2,2,2,2
5762696,2,2,2,2,2,2,2,2
30533664,2,2,2,2,2,2,2,2
30513724,2,2,2,2,2,2,2,2
30492759,2,2,2,2,2,2,2,2
30469914,2,2,2,2,2,2,2,2
30468875,2,2,2,2,2,2,2,2
5888709,2,2,2,2,2,2,2,2
5906594,2,2,2,2,2,2,2,2
152842113,2,2,2,2,2,2,2,2
29798666,2,2,2,2,2,2,2,2
152944622,2,2,2,2,2,2,2,2
29868869,2,2,2,2,2,2,2,2
6070081,2,2,2,2,2,2,2,2
152958581,2,2,2,2,2,2,2,2
29839599,2,2,2,2,2,2,2,2
152960629,2,2,2,2,2,2,2,2
29808354,2,2,2,2,2,2,2,2
29797485,2,2,2,2,2,2,2,2
5935772,2,2,2,2,2,2,2,2
29789597,2,2,2,2,2,2,2,2
6087836,2,2,2,2,2,2,2,2
29769689,2,2,2,2,2,2,2,2
29731799,2,2,2,2,2,2,2,2
29729153,2,2,2,2,2,2,2,2
29709450,2,2,2,2,2,2,2,2
153019866,2,2,2,2,2,2,2,2
29885063,2,2,2,2,2,2,2,2
162137553,2,2,2,2,2,2,2,2
29902829,2,2,2,2,2,2,2,2
6015009,2,2,2,2,2,2,2,2
30120644,2,2,2,2,2,2,2,2
30109190,2,2,2,2,2,2,2,2
152858761,2,2,2,2,2,2,2,2
30070369,2,2,2,2,2,2,2,2
162152872,2,2,2,2,2,2,2,2
5975867,2,2,2,2,2,2,2,2
30042060,2,2,2,2,2,2,2,2
30010605,2,2,2,2,2,2,2,2
162145636,2,2,2,2,2,2,2,2
152905591,2,2,2,2,2,2,2,2
6014836,2,2,2,2,2,2,2,2
29981936,2,2,2,2,2,2,2,2
