user_id,recommended_products
17666.0,"[(4677613, 0.99685955), (8402917, 0.9973431), (22695, 0.9978776), (23397, 0.9985024), (20983, 0.9984693), (22168, 0.99866545), (22827, 0.9985979), (84832, 0.99846977), (8517911, 0.99806565), (23542, 0.99830085)]"
17667.0,"[(44234, 0.9981863), (22730, 0.9982949), (9002714, 0.99917513), (22994, 0.9987097), (22068, 0.9979456), (22792, 0.99855906), (22603, 0.9985715), (23323, 0.99853635), (8504918, 0.99640685), (23244, 0.99839103)]"
17668.0,"[(22799, 0.9984549), (23099, 0.9986696), (21354, 0.99609536), (22112, 0.9984602), (22411, 0.9983292), (21216, 0.9984363), (8498411, 0.99764735), (23474, 0.99617434), (23273, 0.998295), (37351, 0.99844164)]"
17669.0,"[(22124, 0.9981431), (23392, 0.9985728), (22969, 0.99838877), (23119, 0.9984699), (21792, 0.9987362), (3590912, 0.9959638), (1616915, 0.99846554), (22561, 0.9984243), (21056, 0.9988206), (22824, 0.99853504)]"
17670.0,"[(37467, 0.9968317), (8479512, 0.99863917), (22567, 0.99854666), (22871, 0.99643755), (22821, 0.9986091), (85208, 0.9985904), (9019812, 0.9988324), (21846, 0.9990087), (23163, 0.99841154), (22631, 0.9983877)]"
17671.0,"[(84199, 0.998669), (1602013, 0.9977429), (21534, 0.9986058), (7916111, 0.99846184), (4409111, 0.9985567), (47481, 0.99858105), (23005, 0.9979025), (85047, 0.9979202), (72817, 0.9987338), (21174, 0.99854517)]"
17672.0,"[(20701, 0.9976043), (21813, 0.9973683), (9017514, 0.9987607), (85227, 0.99877995), (23489, 0.9985091), (22804, 0.99861217), (82615, 0.99632204), (11001, 0.99884677), (21914, 0.9983432), (21507, 0.9985399)]"
17673.0,"[(23119, 0.9984699), (90151, 0.9997336), (3591512, 0.9982439), (22553, 0.998539), (22433, 0.9985299), (3559812, 0.99907815), (21564, 0.9983292), (9021425, 0.9969183), (21889, 0.99830073), (3748911, 0.99881566)]"
17674.0,"[(21867, 0.99875176), (21216, 0.9984363), (8507114, 0.99802375), (8517012, 0.99855417), (21738, 0.9978522), (47481, 0.99858105), (22406, 0.99658895), (8424717, 0.9986602), (22426, 0.998635), (8519929, 0.9986588)]"
17675.0,"[(22595, 0.99847287), (23111, 0.9984693), (16219, 0.99877685), (21648, 0.9989324), (22340, 0.9987972), (21895, 0.9976646), (23037, 0.9955695), (21836, 0.99647325), (23661, 0.99560046), (3559813, 0.99707484)]"
17676.0,"[(21507, 0.9985399), (22594, 0.9984977), (22437, 0.9986859), (1708411, 0.998004), (72741, 0.99879265), (3744411, 0.99788374), (23630, 0.9955023), (8453112, 0.99891734), (21722, 0.99803454), (90086, 0.9984168)]"
17677.0,"[(20774, 0.99850756), (22879, 0.99787533), (9019012, 0.99982506), (22883, 0.9974032), (21867, 0.99875176), (22350, 0.998552), (22100, 0.99845827), (9016312, 0.9996234), (8261312, 0.9979894), (20674, 0.9986695)]"
17678.0,"[(20770, 0.998374), (1615111, 0.99692863), (84051, 0.9965726), (37333, 0.9984119), (21398, 0.9988691), (21375, 0.9965957), (22857, 0.9983273), (23425, 0.99875045), (3500117, 0.99910945), (90151, 0.9997336)]"
17679.0,"[(21310, 0.99759173), (22475, 0.9989041), (21439, 0.9987589), (84688, 0.99898845), (23242, 0.99656564), (23578, 0.99636346), (23318, 0.99829644), (21874, 0.9986003), (22551, 0.99839157), (22712, 0.9983626)]"
17680.0,"[(21509, 0.99851996), (20935, 0.9985368), (22698, 0.99830353), (8523011, 0.99749917), (21161, 0.99724364), (23311, 0.9981862), (22763, 0.99868184), (23244, 0.99839103), (1616222, 0.9973984), (23521, 0.9947314)]"
17682.0,"[(21197, 0.99664176), (16052, 0.99946564), (21807, 0.99815995), (16043, 0.9982369), (3591112, 0.99779093), (23028, 0.9985257), (22744, 0.99876285), (7234912, 0.9979842), (7919211, 0.999231), (22460, 0.9986084)]"
17684.0,"[(21401, 0.99866045), (22914, 0.9987068), (10133, 0.9988092), (20785, 0.99726886), (85030, 0.9979685), (84919, 0.99581933), (21372, 0.9986363), (22393, 0.9985221), (21833, 0.998686), (21111, 0.9989619)]"
17685.0,"[(46118, 0.9983865), (23412, 0.9959275), (8441511, 0.9982297), (21494, 0.9988814), (22053, 0.9967907), (7919012, 0.9983897), (20795, 0.99895763), (21064, 0.9989483), (23080, 0.99843806), (8459617, 0.9989774)]"
17686.0,"[(21084, 0.9986737), (23177, 0.99852693), (23435, 0.9962167), (23184, 0.9985273), (23502, 0.9984085), (21068, 0.9986333), (21374, 0.99829537), (16010, 0.9992287), (8403015, 0.99858737), (77079, 0.99665475)]"
17690.0,"[(37468, 0.99870455), (21204, 0.9959007), (22982, 0.998558), (8473212, 0.9983638), (23024, 0.99541414), (22603, 0.9985715), (22839, 0.99850804), (7234912, 0.9979842), (22899, 0.99828583), (20775, 0.99673635)]"
17691.0,"[(23029, 0.99849606), (8491312, 0.9986656), (22897, 0.99859935), (84881, 0.9963386), (3580912, 0.998872), (84199, 0.998669), (21175, 0.99855334), (22289, 0.9970161), (20793, 0.99694926), (21088, 0.99769336)]"
17692.0,"[(21090, 0.99869066), (1701314, 0.9958456), (22720, 0.99829596), (22430, 0.9984761), (20766, 0.996847), (21738, 0.9978522), (8441512, 0.9991115), (8453611, 0.99857223), (79403, 0.99920684), (23373, 0.9979875)]"
17693.0,"[(22342, 0.99854857), (23465, 0.9950316), (21632, 0.9974552), (20682, 0.9957153), (22737, 0.9984906), (22301, 0.9986541), (8402915, 0.99846965), (22679, 0.9974744), (22275, 0.99815935), (22130, 0.9987134)]"
17694.0,"[(8470812, 0.9974234), (22683, 0.99767286), (23423, 0.9984156), (23141, 0.99854636), (23697, 0.9989153), (22416, 0.9957367), (1809813, 0.9989109), (21159, 0.99833196), (22303, 0.99837095), (23263, 0.9984674)]"
17695.0,"[(22952, 0.9981482), (22708, 0.996829), (20845, 0.9966689), (22554, 0.9984499), (90204, 0.99928904), (22433, 0.9985299), (21261, 0.99880135), (22676, 0.99734265), (22510, 0.9981883), (23212, 0.99855536)]"
17696.0,"[(1616926, 0.9990029), (23295, 0.9982192), (9021423, 0.99815184), (22738, 0.998228), (21744, 0.9987005), (9016214, 0.9980263), (21249, 0.9985455), (84766, 0.997233), (22184, 0.99490887), (22780, 0.99860066)]"
17697.0,"[(21690, 0.997509), (22113, 0.99857557), (21879, 0.99631315), (8506133, 0.9963446), (82567, 0.9978902), (1701212, 0.99895346), (70007, 0.997818), (22660, 0.9975974), (22300, 0.9987332), (71270, 0.99865735)]"
17698.0,"[(21613, 0.99722517), (7906214, 0.9983834), (22743, 0.9986737), (23061, 0.99865806), (22201, 0.9980679), (8476029, 0.9976642), (21812, 0.99727255), (20854, 0.9977435), (21723, 0.99824095), (8195326, 0.9986166)]"
17700.0,"[(20699, 0.99684167), (1616223, 0.99726796), (22767, 0.9985537), (21003, 0.99801195), (9013012, 0.99924326), (22705, 0.998565), (21668, 0.9984384), (22977, 0.9983247), (22857, 0.9983273), (1809413, 0.99920315)]"
17701.0,"[(84568, 0.99614316), (21272, 0.99828964), (22403, 0.99764603), (20749, 0.99851257), (23352, 0.9963242), (71270, 0.99865735), (22779, 0.9956175), (84816, 0.99769837), (22757, 0.9987263), (84882, 0.99823207)]"
17702.0,"[(7803412, 0.9988397), (90023, 0.9994764), (22166, 0.9985581), (9002612, 0.99928015), (9003616, 0.9976228), (20781, 0.998448), (8442911, 0.9980028), (22303, 0.99837095), (23340, 0.997872), (22426, 0.998635)]"
17703.0,"[(9000114, 0.99906605), (10080, 0.9966192), (21376, 0.9962739), (21980, 0.99837685), (1616123, 0.99889934), (22195, 0.9986142), (21329, 0.9979323), (23542, 0.99830085), (22095, 0.99807715), (8502612, 0.9970516)]"
17704.0,"[(20677, 0.998594), (22914, 0.9987068), (23006, 0.9987148), (22343, 0.99872917), (21810, 0.9986155), (82551, 0.9973037), (21558, 0.9970745), (84746, 0.9984181), (22754, 0.99880564), (22695, 0.9978776)]"
17705.0,"[(23316, 0.99832433), (71459, 0.9984296), (7915732, 0.9982126), (72812, 0.99651104), (22089, 0.9985001), (79321, 0.9986386), (22134, 0.9978115), (23174, 0.9983474), (21374, 0.99829537), (23272, 0.99855953)]"
17706.0,"[(23051, 0.9969022), (9021416, 0.9974246), (22357, 0.9972905), (22738, 0.998228), (3737911, 0.9997018), (23437, 0.996068), (8518512, 0.9962921), (37423, 0.9985184), (21654, 0.9971788), (82605, 0.9975311)]"
17707.0,"[(7930223, 0.9991479), (22902, 0.9975157), (23515, 0.99691427), (8512413, 0.99861896), (21972, 0.9983398), (22548, 0.99847966), (7280114, 0.999049), (22413, 0.9986426), (22947, 0.99840504), (9002414, 0.99925977)]"
17708.0,"[(22845, 0.9984432), (7149612, 0.997486), (85198, 0.99735403), (23184, 0.9985273), (85104, 0.9986897), (21349, 0.99610776), (9017612, 0.999433), (1616223, 0.99726796), (7930223, 0.9991479), (23498, 0.9985758)]"
17709.0,"[(8499712, 0.99833304), (21538, 0.9985001), (21258, 0.99855703), (8502822, 0.9982145), (22118, 0.9979448), (22695, 0.9978776), (22839, 0.99850804), (90188, 0.9975212), (21326, 0.99705935), (22109, 0.9987534)]"
17711.0,"[(3500117, 0.99910945), (21707, 0.9980379), (84799, 0.9974847), (22635, 0.9985045), (22136, 0.99886835), (22157, 0.99768436), (23101, 0.99856466), (20971, 0.99845076), (8507113, 0.9987815), (22026, 0.99845076)]"
17712.0,"[(23403, 0.99842465), (8487712, 0.9989794), (37333, 0.9984119), (22070, 0.99870086), (22212, 0.99773586), (21815, 0.999092), (84352, 0.99903536), (9020613, 0.9989838), (21188, 0.99726784), (22661, 0.9965389)]"
17714.0,"[(22046, 0.9954679), (71403, 0.9989127), (21880, 0.9972445), (85088, 0.997752), (51008, 0.9984836), (8261312, 0.9979894), (23396, 0.9975204), (1700712, 0.9990125), (22662, 0.99818796), (9016311, 0.9993079)]"
17715.0,"[(85224, 0.9960277), (21311, 0.9975446), (21989, 0.99751854), (85078, 0.99847406), (8470513, 0.9996132), (20893, 0.9991221), (21003, 0.99801195), (22499, 0.99704164), (22282, 0.9987373), (22547, 0.99792445)]"
17716.0,"[(47469, 0.9980763), (4759912, 0.99874926), (9019012, 0.99982506), (16216, 0.9991086), (8485912, 0.99869496), (85224, 0.9960277), (90054, 0.9983992), (22183, 0.9968125), (22322, 0.99593157), (84051, 0.9965726)]"
17718.0,"[(23445, 0.99570173), (21730, 0.9987367), (85216, 0.99756205), (85195, 0.9983247), (22173, 0.99866855), (23014, 0.9958834), (8492611, 0.99898046), (7235111, 0.9989328), (22066, 0.9989015), (4734811, 0.99933666)]"
17719.0,"[(8495213, 0.9987362), (85174, 0.9973015), (22083, 0.9982362), (90156, 0.9985667), (23306, 0.9980028), (22094, 0.9987772), (21814, 0.9974638), (71050, 0.9982578), (21910, 0.99741274), (22382, 0.9982285)]"
17720.0,"[(8509913, 0.9984786), (21539, 0.99837697), (22088, 0.99855), (47480, 0.998784), (23470, 0.9984225), (9005913, 0.9990589), (72815, 0.99805695), (22654, 0.9985279), (20837, 0.99669963), (8456911, 0.99805367)]"
17722.0,"[(22133, 0.9979321), (35649, 0.9977817), (84632, 0.9970401), (23464, 0.99597037), (22183, 0.9968125), (22903, 0.997832), (21011, 0.99653745), (22684, 0.99748445), (21689, 0.9962513), (9017511, 0.99904054)]"
17723.0,"[(9020014, 0.9988709), (21154, 0.99865735), (21392, 0.9959688), (21638, 0.99855536), (84228, 0.9982114), (84725, 0.9969047), (9018512, 0.9992368), (20748, 0.9983033), (22268, 0.9989171), (23541, 0.9981718)]"
17724.0,"[(22419, 0.9980002), (22874, 0.99809605), (21364, 0.9982414), (22188, 0.9969332), (22498, 0.9978332), (8513611, 0.9990901), (22680, 0.99733573), (22080, 0.99846244), (21609, 0.9988667), (20699, 0.99684167)]"
17725.0,"[(23057, 0.99775594), (21578, 0.99743503), (9021415, 0.99803144), (21056, 0.9988206), (22448, 0.9986274), (22076, 0.99748373), (21243, 0.9985819), (84609, 0.99907553), (22344, 0.9973368), (22329, 0.9967163)]"
17727.0,"[(9001813, 0.9986947), (21508, 0.9984176), (7280211, 0.9990758), (20700, 0.9981522), (84865, 0.998139), (84598, 0.997538), (22718, 0.9986154), (8503113, 0.99872607), (85020, 0.9974498), (22670, 0.99848574)]"
17728.0,"[(21324, 0.996338), (22507, 0.99854183), (8470912, 0.9987814), (22994, 0.9987097), (22831, 0.9983839), (20967, 0.9981693), (20970, 0.9985752), (90094, 0.99784863), (23040, 0.99856406), (21895, 0.9976646)]"
17730.0,"[(21319, 0.99544096), (20934, 0.99891996), (9021426, 0.9976115), (8462511, 0.998944), (9002714, 0.99917513), (8518011, 0.9988667), (21830, 0.9976191), (1709111, 0.9976005), (84358, 0.9958507), (20754, 0.9987036)]"
17731.0,"[(85067, 0.9977883), (8450712, 0.9988016), (22753, 0.99885666), (23082, 0.99855405), (84950, 0.9987606), (22703, 0.99843544), (23445, 0.99570173), (82581, 0.99873334), (21131, 0.99826694), (22450, 0.9981446)]"
17732.0,"[(23176, 0.99844426), (23691, 0.9968196), (22494, 0.99876106), (21110, 0.998004), (8520512, 0.99850804), (8261311, 0.9982571), (22827, 0.9985979), (9017611, 0.999433), (21615, 0.99887186), (23043, 0.99824667)]"
17733.0,"[(71279, 0.99892443), (1616924, 0.9984296), (4736912, 0.99776244), (21383, 0.997758), (23410, 0.99711037), (4759411, 0.9981627), (23052, 0.99840134), (21533, 0.99823713), (23198, 0.99825484), (22248, 0.99811685)]"
17734.0,"[(21413, 0.9987997), (1616921, 0.99863964), (22222, 0.99793065), (21232, 0.9985347), (3591613, 0.9970362), (21066, 0.99884665), (8195012, 0.99757653), (21257, 0.99848455), (35651, 0.9988343), (16049, 0.99538714)]"
17735.0,"[(22778, 0.99738854), (22244, 0.99874485), (8518613, 0.998845), (23106, 0.9958715), (23029, 0.99849606), (3559811, 0.9990445), (22822, 0.99844354), (85187, 0.9988555), (23114, 0.99860066), (23130, 0.99841857)]"
17736.0,"[(21907, 0.99858344), (23448, 0.9961696), (21001, 0.9977932), (21147, 0.99780804), (21635, 0.99905044), (21061, 0.99873513), (22163, 0.9987882), (9018513, 0.9986578), (8496814, 0.99894613), (21576, 0.99886155)]"
17737.0,"[(90086, 0.9984168), (9019712, 0.9991215), (22385, 0.99822634), (90103, 1.0), (21041, 0.9986972), (85096, 0.99693155), (8507114, 0.99802375), (23407, 0.99842405), (90057, 0.99894685), (23492, 0.99853003)]"
17738.0,"[(22113, 0.99857557), (21445, 0.9972485), (9001611, 0.9992866), (23298, 0.9983114), (8492614, 0.997133), (23236, 0.99803644), (23268, 0.9984816), (8474313, 0.9999989), (21355, 0.9986117), (22576, 0.9985114)]"
17739.0,"[(10135, 0.9987344), (9000113, 0.9990854), (20754, 0.9987036), (22547, 0.99792445), (23410, 0.99711037), (8457511, 0.99717134), (23165, 0.99828714), (23324, 0.99699116), (22914, 0.9987068), (20707, 0.99849164)]"
17742.0,"[(45013, 0.99748576), (23570, 0.99627626), (20684, 0.9978928), (23042, 0.9977151), (9003712, 0.9960104), (22377, 0.99706215), (22041, 0.9980629), (9005811, 0.99818015), (84522, 0.99711454), (8451013, 0.99816436)]"
17744.0,"[(21427, 0.99823076), (21946, 0.99807405), (23517, 0.9982987), (22157, 0.99768436), (22478, 0.998522), (9020213, 0.9995314), (20674, 0.9986695), (23293, 0.99823064), (23078, 0.9985166), (22173, 0.99866855)]"
17746.0,"[(8519922, 0.9984993), (9016113, 0.9985876), (21690, 0.997509), (21056, 0.9988206), (85176, 0.99734443), (21372, 0.9986363), (22055, 0.9976265), (22232, 0.9988237), (21155, 0.9983973), (90135, 0.9996234)]"
17747.0,"[(8480512, 0.9989103), (22409, 0.9987606), (21617, 0.9990589), (23255, 0.99629587), (9000312, 0.9981989), (22038, 0.9986885), (79403, 0.99920684), (21509, 0.99851996), (22586, 0.9972784), (22613, 0.9973513)]"
17749.0,"[(84692, 0.9987245), (20719, 0.99832875), (84817, 0.99884665), (22863, 0.9985776), (21463, 0.9976683), (84686, 0.99899787), (21038, 0.99685365), (9019712, 0.9991215), (21226, 0.99602795), (20933, 0.9974293)]"
17750.0,"[(20903, 0.9949043), (8457511, 0.99717134), (8504918, 0.99640685), (84360, 0.99755234), (9003712, 0.9960104), (8503611, 0.99901724), (23136, 0.99874735), (40001, 0.9983347), (23391, 0.9977023), (8466011, 0.998252)]"
17752.0,"[(21844, 0.9965551), (21770, 0.9985877), (9020613, 0.9989838), (9021425, 0.9969183), (9012014, 0.99868304), (22602, 0.9973757), (21925, 0.99823904), (8195212, 0.9976961), (23069, 0.9987889), (22879, 0.99787533)]"
17754.0,"[(23334, 0.99729735), (22545, 0.99864024), (20666, 0.9986873), (23181, 0.9956429), (22249, 0.99872524), (21244, 0.99725145), (21284, 0.99875116), (23481, 0.99864537), (4734412, 0.9973201), (20861, 0.9989604)]"
17757.0,"[(22042, 0.9964888), (23190, 0.99725515), (21486, 0.9990872), (21669, 0.99837387), (9001913, 0.99770254), (9019011, 0.99982506), (21219, 0.99865544), (8261311, 0.9982571), (9004012, 0.9991922), (8451912, 0.9981384)]"
17758.0,"[(16010, 0.9992287), (23185, 0.99628985), (22782, 0.9987901), (23179, 0.9986234), (23031, 0.99841106), (22304, 0.99876237), (22422, 0.99880004), (9021112, 0.9985013), (22468, 0.99712235), (8499714, 0.9983911)]"
17759.0,"[(21891, 0.9983948), (22524, 0.99836355), (22499, 0.99704164), (21900, 0.998623), (8487614, 0.99755234), (20764, 0.9991059), (9021417, 0.9982116), (23025, 0.99864596), (21519, 0.99855393), (23020, 0.9957866)]"
17760.0,"[(22267, 0.9989145), (20717, 0.9984749), (21455, 0.99887985), (23187, 0.9987011), (8504915, 0.9985055), (21411, 0.99855846), (45013, 0.99748576), (21364, 0.9982414), (9020213, 0.9995314), (23468, 0.9956554)]"
17761.0,"[(20617, 0.99896324), (22676, 0.99734265), (48129, 0.99850684), (21221, 0.9965251), (8451013, 0.99816436), (7903014, 0.99899536), (22837, 0.9985593), (3737911, 0.9997018), (23508, 0.99678886), (5101422, 0.998281)]"
17763.0,"[(84988, 0.9983491), (84666, 0.99809366), (84358, 0.9958507), (23179, 0.9986234), (21561, 0.9984546), (23002, 0.9981527), (22166, 0.9985581), (22667, 0.9984969), (23299, 0.99810755), (20657, 0.9988175)]"
17764.0,"[(8487614, 0.99755234), (8499711, 0.99839467), (22766, 0.998626), (21808, 0.9962536), (3590912, 0.9959638), (21679, 0.99884135), (3748911, 0.99881566), (8503111, 0.9978781), (22674, 0.99737835), (22324, 0.9969217)]"
17765.0,"[(23681, 0.99592316), (9019811, 0.99946433), (20901, 0.99711835), (23514, 0.99832326), (9001612, 0.99959785), (9006412, 0.9989579), (23400, 0.9984701), (20845, 0.9966689), (21669, 0.99837387), (22591, 0.9983193)]"
17767.0,"[(21381, 0.9987519), (23178, 0.9986701), (37343, 0.9965796), (21163, 0.99892503), (85055, 0.9991424), (22153, 0.9982133), (8503512, 0.9985758), (21011, 0.99653745), (3559914, 0.9980934), (23250, 0.998494)]"
17768.0,"[(20668, 0.9987937), (22251, 0.9977717), (84685, 0.99887115), (20967, 0.9981693), (85202, 0.99825853), (1620211, 0.9980311), (23464, 0.99597037), (22869, 0.99827015), (8511413, 0.9978861), (22064, 0.9977737)]"
17769.0,"[(90147, 0.9995503), (8420612, 0.9983576), (20983, 0.9984693), (1701411, 0.9979255), (9020912, 0.9990325), (8491212, 0.99880326), (22879, 0.99787533), (21993, 0.9986847), (9005912, 0.9990589), (23434, 0.99832994)]"
17770.0,"[(22631, 0.9983877), (22100, 0.99845827), (22191, 0.99833316), (79000, 0.99878615), (23129, 0.99840873), (23153, 0.9986083), (35933, 0.9989863), (84725, 0.9969047), (71050, 0.9982578), (90108, 0.9973515)]"
17771.0,"[(22732, 0.9983651), (21790, 0.9983847), (21090, 0.99869066), (8501711, 0.99748695), (84352, 0.99903536), (22443, 0.9987431), (22360, 0.9987569), (8195032, 0.99821055), (22560, 0.998601), (22796, 0.99870646)]"
17772.0,"[(23421, 0.9955503), (21032, 0.9978405), (23475, 0.9984902), (21373, 0.9987494), (20695, 0.9973744), (22493, 0.99856013), (84824, 0.9963721), (22647, 0.99893004), (37500, 0.9988471), (21428, 0.99869746)]"
17774.0,"[(22286, 0.998701), (3747912, 0.9978048), (84638, 0.998899), (23432, 0.9985114), (20728, 0.99822515), (22024, 0.9986406), (23037, 0.9955695), (22641, 0.99688715), (21200, 0.9966396), (23141, 0.99854636)]"
17775.0,"[(21823, 0.9987797), (37495, 0.9986355), (21108, 0.99870837), (23432, 0.9985114), (9018012, 0.9994925), (84666, 0.99809366), (9019013, 0.9990706), (22097, 0.9988482), (22141, 0.99840957), (20785, 0.99726886)]"
17777.0,"[(9021424, 0.9979851), (1616921, 0.99863964), (22858, 0.99839884), (3559813, 0.99707484), (1616926, 0.9990029), (37333, 0.9984119), (8424911, 0.99649054), (23159, 0.9987116), (21239, 0.9973399), (90099, 0.9970651)]"
17779.0,"[(23528, 0.9950541), (22270, 0.99886924), (90100, 0.9992137), (4750421, 0.9987134), (23416, 0.9977295), (21626, 0.99552864), (22164, 0.99687034), (4409213, 0.9972078), (8503214, 0.99855894), (90029, 0.99961424)]"
17781.0,"[(3580911, 0.998563), (23482, 0.99808216), (21368, 0.9985612), (21088, 0.99769336), (84527, 0.9974125), (22329, 0.9967163), (21314, 0.9984397), (22075, 0.9987056), (23452, 0.9985567), (85006, 0.99640083)]"
17783.0,"[(22985, 0.99847144), (9012912, 0.99895716), (22548, 0.99847966), (22677, 0.99737024), (6209611, 0.9971649), (21809, 0.99874806), (22838, 0.9982722), (22614, 0.9983871), (9006711, 0.99886), (21414, 0.99613875)]"
17785.0,"[(21785, 0.99871016), (9021212, 0.99741924), (90076, 1.0), (23547, 0.99744093), (22834, 0.9969844), (9016111, 0.9993549), (20725, 0.9981597), (22755, 0.9987111), (22959, 0.9985012), (21249, 0.9985455)]"
17786.0,"[(16225, 0.9984505), (21914, 0.9983432), (23131, 0.9985405), (6209612, 0.997603), (22422, 0.99880004), (20878, 0.99736017), (22762, 0.9986474), (23142, 0.99863523), (9005916, 0.9990907), (22127, 0.9989089)]"
17787.0,"[(21943, 0.99739754), (22069, 0.99829215), (90069, 0.999433), (23196, 0.9985292), (3559130, 0.9977952), (21269, 0.9982817), (70006, 0.99852884), (23380, 0.99821293), (21629, 0.9981993), (85111, 0.9974547)]"
17788.0,"[(21643, 0.99670714), (7279813, 0.99724895), (22722, 0.9983419), (23339, 0.9987514), (22188, 0.9969332), (22803, 0.99879754), (21912, 0.9985311), (4759114, 0.99844813), (84689, 0.9982127), (22860, 0.99834394)]"
17789.0,"[(9003612, 0.99982506), (9020611, 0.99937576), (1701212, 0.99895346), (23078, 0.9985166), (21310, 0.99759173), (22331, 0.99852693), (22511, 0.9981433), (21662, 0.99826247), (9012515, 0.9990854), (35920, 0.9976774)]"
17790.0,"[(72783, 0.9978515), (7280012, 0.9980172), (21931, 0.99657214), (21318, 0.9976076), (84922, 0.99734724), (20731, 0.996012), (22329, 0.9967163), (72780, 0.99908614), (21993, 0.9986847), (22513, 0.99691796)]"
17791.0,"[(1012417, 0.9966845), (8523211, 0.9964713), (23198, 0.99825484), (22642, 0.99886656), (21226, 0.99602795), (21878, 0.9983358), (22318, 0.9987179), (22853, 0.99835026), (22634, 0.99843615), (21904, 0.99805874)]"
17793.0,"[(9003912, 0.99890566), (9018513, 0.9986578), (9001012, 0.99887973), (9003511, 0.99949086), (22169, 0.99858177), (3563812, 0.99801), (22950, 0.9979596), (21414, 0.99613875), (10002, 0.9987949), (84818, 0.99869305)]"
17795.0,"[(23048, 0.99865985), (23323, 0.99853635), (23101, 0.99856466), (21915, 0.9983234), (20894, 0.9986927), (8513513, 0.9983046), (22936, 0.99885774), (84929, 0.99884295), (22601, 0.99842274), (21123, 0.9979559)]"
17796.0,"[(23389, 0.99849284), (23520, 0.9964096), (22580, 0.9985669), (78033, 0.997976), (35400, 0.9971908), (21726, 0.998147), (22594, 0.9984977), (23567, 0.99867165), (9017611, 0.999433), (3559914, 0.9980934)]"
17797.0,"[(22523, 0.9986582), (90072, 0.9997018), (22581, 0.9985001), (22839, 0.99850804), (72780, 0.99908614), (22358, 0.99778605), (9012511, 0.9984484), (23272, 0.99855953), (22461, 0.99748284), (21156, 0.9982724)]"
17799.0,"[(8261313, 0.9988134), (21126, 0.99884355), (8504918, 0.99640685), (9021415, 0.99803144), (20856, 0.9989285), (9006412, 0.9989579), (21648, 0.9989324), (22891, 0.99879044), (22214, 0.9990711), (90076, 1.0)]"
17800.0,"[(23544, 0.99522626), (1505624, 0.9987251), (22043, 0.99855846), (4736911, 0.9967218), (23508, 0.99678886), (35645, 0.99760866), (8480412, 0.9972868), (23163, 0.99841154), (8491211, 0.9991105), (23152, 0.9983809)]"
17802.0,"[(84687, 0.99719846), (1716412, 0.99682355), (84692, 0.9987245), (22520, 0.99862266), (8501814, 0.9982278), (21465, 0.9985858), (21066, 0.99884665), (23043, 0.99824667), (1616921, 0.99863964), (22912, 0.998793)]"
17805.0,"[(8431313, 0.99846077), (90131, 0.9976228), (23133, 0.9984769), (21735, 0.9987382), (21439, 0.9987589), (22536, 0.9986966), (22308, 0.9989562), (22069, 0.99829215), (23423, 0.9984156), (20657, 0.9988175)]"
17806.0,"[(21693, 0.9980725), (21900, 0.998623), (8503912, 0.99765044), (8495212, 0.99826485), (21090, 0.99869066), (9021411, 0.99803144), (22477, 0.9987464), (90103, 1.0), (23465, 0.9950316), (21726, 0.998147)]"
17809.0,"[(23187, 0.9987011), (21042, 0.9986873), (8516913, 0.99758303), (23133, 0.9984769), (23156, 0.9988047), (85055, 0.9991424), (22248, 0.99811685), (9012411, 0.9981542), (21165, 0.9987606), (22690, 0.99836105)]"
17811.0,"[(16043, 0.9982369), (1716514, 0.9972367), (22325, 0.99871874), (8452012, 0.99794084), (90096, 0.99866366), (8201112, 0.99889225), (23047, 0.99781275), (8506133, 0.9963446), (22118, 0.9979448), (21199, 0.9977608)]"
17812.0,"[(22615, 0.9974995), (21192, 0.998016), (8456211, 0.9960729), (21642, 0.9989286), (22350, 0.998552), (4757411, 0.9968777), (84820, 0.9989692), (21876, 0.9985299), (20796, 0.9971609), (21166, 0.9985801)]"
17813.0,"[(84826, 0.9970439), (22037, 0.9983412), (7280311, 0.9985903), (22327, 0.99855953), (21625, 0.9974726), (8501913, 0.99613), (21538, 0.9985001), (22321, 0.99586284), (84600, 0.99930954), (8518413, 0.99881303)]"
17816.0,"[(22647, 0.99893004), (21084, 0.9986737), (22570, 0.99842995), (79406, 0.99723756), (23507, 0.9984964), (23027, 0.9978811), (84976, 0.9987464), (20723, 0.9983015), (23436, 0.9979519), (21676, 0.9982622)]"
17817.0,"[(21810, 0.9986155), (21157, 0.99866724), (23446, 0.9967218), (22616, 0.99763083), (23226, 0.9985222), (22169, 0.99858177), (22405, 0.998638), (23355, 0.9984068), (21812, 0.99727255), (90144, 0.99957556)]"
17819.0,"[(20974, 0.9973394), (23275, 0.9986582), (85104, 0.9986897), (21479, 0.99850583), (21441, 0.99888843), (22494, 0.99876106), (84686, 0.99899787), (8503911, 0.99905926), (4736912, 0.99776244), (23199, 0.998168)]"
17824.0,"[(22518, 0.9974825), (21216, 0.9984363), (23233, 0.9970554), (35645, 0.99760866), (9018511, 0.9989567), (9004012, 0.9991922), (23565, 0.9950405), (37413, 0.9984426), (21279, 0.9958253), (22832, 0.99854976)]"
17827.0,"[(82578, 0.99786466), (22655, 0.9953934), (1505612, 0.9987179), (22802, 0.9974589), (8450712, 0.9988016), (21824, 0.9987632), (21988, 0.9972574), (22952, 0.9981482), (22839, 0.99850804), (22265, 0.99653685)]"
