user_id,recommended_products
17869.0,"[(23203, 0.9955149), (23215, 0.9531646), (22191, 0.9869206), (21430, 0.9518883), (23477, 1.0), (22678, 0.9991399), (8480111, 0.9999906), (8512912, 1.0), (3748811, 1.0), (22632, 0.9807833)]"
17870.0,"[(21731, 0.9999633), (22991, 0.99990475), (22197, 0.9985411), (84879, 0.9989561), (22431, 0.72288704), (9001111, 1.0), (5102012, 0.9990644), (21638, 0.99987185), (22994, 0.99801147), (23132, 1.0)]"
17871.0,"[(23203, 0.9688504), (22197, 0.99968505), (21731, 0.9999987), (84879, 0.99931335), (23319, 0.8406029), (21210, 0.9999999), (37327, 1.0), (21414, 1.0), (72131, 0.72929335), (22755, 0.9482237)]"
17873.0,"[(22991, 0.9999453), (22191, 0.9999994), (21430, 0.999984), (23203, 0.9964043), (15036, 0.8018354), (4409213, 0.9998989), (21930, 0.9989504), (21377, 0.9444854), (20830, 0.98887175), (22063, 0.99989486)]"
17874.0,"[(21479, 0.9985758), (23215, 0.99999905), (22197, 0.9983277), (21731, 0.9969221), (21402, 0.9676302), (22743, 1.0), (8491211, 1.0), (90194, 1.0), (84352, 0.99996746), (23004, 0.99794775)]"
17877.0,"[(22992, 0.9999994), (23215, 0.99974066), (84879, 0.99996555), (22991, 1.0), (21373, 0.99459165), (4409111, 0.99720544), (8485913, 0.99998534), (21576, 1.0), (23225, 1.0), (23046, 0.99923766)]"
17878.0,"[(22191, 0.992241), (21479, 0.9999995), (84879, 0.99877304), (21430, 0.99998534), (22250, 0.9870313), (8471212, 1.0), (3509511, 0.99834025), (23372, 0.99999666), (21095, 0.9992932), (20971, 0.99999666)]"
17879.0,"[(22191, 0.99997187), (22992, 0.99506843), (84879, 0.9857174), (21731, 0.9953654), (23171, 0.99994874), (9017812, 0.92527235), (84580, 0.9999999), (22951, 0.99065405), (22549, 0.99520594), (8503612, 0.9635889)]"
17880.0,"[(21731, 0.992349), (84879, 0.9999634), (22197, 0.9999621), (22992, 0.99858946), (22024, 1.0), (22540, 0.9664715), (84905, 0.9998977), (23147, 0.9027609), (22454, 0.93149084), (8507112, 0.93599653)]"
17881.0,"[(21479, 0.9762087), (84879, 0.9995813), (22197, 0.9995425), (21430, 0.99695075), (8523117, 0.7958388), (8515912, 1.0), (8451013, 1.0), (9008111, 0.9895029), (1701211, 1.0), (20866, 0.7181042)]"
17883.0,"[(21479, 0.9988895), (21430, 0.9999254), (23215, 0.99986255), (23203, 0.9921663), (23111, 0.9024225), (23275, 0.93943715), (23380, 0.99958056), (85095, 0.9999993), (8403212, 0.86225563), (22904, 1.0)]"
17884.0,"[(21430, 0.99999905), (21479, 0.99615896), (22197, 0.9998927), (22561, 0.99961555), (22383, 0.98018825), (3590912, 1.0), (21934, 1.0), (7279915, 0.9999994), (22061, 0.999985), (9017612, 1.0)]"
17885.0,"[(23203, 0.99999106), (22992, 0.9990073), (84879, 0.9998932), (21479, 0.9999635), (23300, 0.973698), (22637, 0.95377123), (22130, 0.9999999), (9003615, 1.0), (23529, 0.95176613), (22818, 0.92863417)]"
17886.0,"[(23215, 0.9981554), (22992, 0.9939418), (22191, 0.9989371), (21430, 0.9986696), (23554, 0.99999857), (23451, 0.7029496), (22919, 0.85551643), (37450, 0.89938056), (22559, 0.99999464), (20956, 0.8313922)]"
17887.0,"[(84879, 0.9999496), (23215, 0.9992823), (21479, 0.99994504), (22197, 0.99999976), (9012911, 0.7039524), (22222, 0.9926945), (21636, 0.99999976), (21446, 1.0), (23204, 0.9999825), (8503212, 0.992192)]"
17888.0,"[(84879, 0.9998374), (21479, 0.9986374), (23203, 0.9996654), (23215, 0.99993336), (22445, 0.92279917), (21374, 0.9999993), (23341, 0.99999285), (21523, 0.9843925), (21114, 0.99996257), (21018, 0.86706)]"
17889.0,"[(84879, 0.99823964), (22991, 0.99988675), (23215, 1.0), (21731, 1.0), (21408, 0.9986815), (85213, 0.9997614), (22242, 0.99962294), (23291, 0.8366086), (21212, 0.99999976), (4750320, 1.0)]"
17890.0,"[(22992, 0.99465114), (21479, 0.9940743), (21430, 0.9999547), (23215, 0.9999491), (22887, 0.9999231), (22767, 0.9094974), (22088, 0.9907356), (22893, 0.99999976), (9017513, 0.9999999), (23272, 0.9999993)]"
17891.0,"[(22197, 0.99999976), (22992, 0.99931574), (22991, 0.9923855), (21430, 0.99999523), (90086, 1.0), (82580, 0.99700826), (22736, 1.0), (23328, 0.9541969), (21781, 1.0), (21242, 0.9738312)]"
17892.0,"[(21731, 0.9999894), (21479, 0.99960846), (22191, 0.9901698), (21430, 0.99953663), (21137, 0.99916697), (21947, 0.99971837), (22613, 0.99996114), (23444, 0.9999999), (7234912, 0.99996424), (21399, 0.9763707)]"
17893.0,"[(23215, 0.9414062), (22992, 0.83658385), (21430, 1.0), (22191, 1.0), (23218, 0.72043383), (22477, 0.73117113), (21154, 0.9979169), (22154, 1.0), (7279916, 1.0), (22083, 0.9220325)]"
17894.0,"[(84879, 0.9999144), (21479, 0.9999924), (22991, 0.9999789), (22992, 0.9999999), (22783, 0.9611813), (23034, 0.9999956), (9012313, 1.0), (22049, 0.907023), (90119, 1.0), (84678, 0.99999714)]"
17895.0,"[(22992, 0.9997389), (23215, 0.99269485), (21479, 0.97973746), (22191, 0.9999999), (4736911, 0.82472146), (9001913, 0.99763393), (8456912, 0.99999976), (79000, 0.988278), (21222, 0.92476827), (21580, 0.9981193)]"
17896.0,"[(21731, 0.9990388), (22191, 0.95597893), (23215, 0.9989243), (22197, 0.999967), (23244, 0.99998224), (21481, 0.99999905), (21559, 0.99994135), (23152, 0.77692664), (21932, 0.99996984), (23054, 0.977102)]"
17897.0,"[(22493, 0.99999917), (21479, 0.9999497), (23203, 0.99863094), (21731, 0.9998944), (23333, 0.99997115), (21326, 0.9999838), (8518011, 0.999998), (37449, 0.9839993), (22989, 0.9999391), (90083, 1.0)]"
17898.0,"[(21731, 0.9967816), (22991, 0.9999943), (22191, 0.9994748), (84879, 0.9993279), (22338, 0.9999989), (8506133, 0.9999993), (4817313, 0.8774252), (21879, 1.0), (21318, 0.99863005), (22570, 0.7311197)]"
17899.0,"[(22197, 0.99997807), (21430, 0.99277604), (21479, 1.0), (21731, 0.9999988), (15039, 1.0), (23446, 0.9988933), (82580, 1.0), (21693, 0.8996453), (9017714, 1.0), (9002511, 1.0)]"
17900.0,"[(23203, 0.9999974), (22992, 0.9999901), (22191, 1.0), (21479, 0.99980766), (22906, 1.0), (22394, 1.0), (22734, 0.9999999), (35650, 0.9999987), (21917, 0.99680966), (3559812, 0.9999999)]"
17901.0,"[(23215, 0.999987), (22197, 0.99485034), (84879, 0.9832982), (21479, 0.9977366), (8512914, 0.9912986), (8491212, 1.0), (82599, 0.94186735), (22820, 0.72986203), (23321, 0.99986315), (22448, 0.99996054)]"
17904.0,"[(84879, 0.99983394), (21430, 0.99997735), (22191, 0.9999678), (22561, 0.999998), (22186, 0.99994624), (21224, 0.805708), (22826, 1.0), (84549, 0.9999386), (21977, 0.9993311), (21650, 0.7905147)]"
17905.0,"[(23203, 0.9912838), (21731, 0.99972445), (23215, 0.9999256), (22197, 0.9999944), (22586, 0.9994462), (21586, 1.0), (22029, 0.9999963), (22743, 0.98810637), (84466, 1.0), (9006411, 0.99978286)]"
17906.0,"[(22991, 0.50141144), (22992, 1.0), (22197, 0.52016705), (22191, 0.53444576), (48111, 1.0), (23014, 0.99808645), (23225, 1.0), (22130, 1.0), (22184, 0.9998568), (22163, 0.8124679)]"
17908.0,"[(23203, 0.9396243), (22493, 0.9999777), (22191, 0.99546164), (21430, 0.9999652), (23408, 1.0), (23305, 1.0), (23167, 0.9997205), (35920, 0.9734211), (22637, 0.99784756), (37461, 0.9987245)]"
17911.0,"[(21479, 0.99577713), (22991, 0.9996847), (22197, 0.9928987), (22992, 0.9754788), (22964, 1.0), (47420, 0.89880997), (8518514, 0.9967362), (21403, 0.99833506), (8503411, 0.98543894), (8512412, 0.89759916)]"
17912.0,"[(22992, 1.0), (23215, 0.5514158), (22991, 1.0), (21731, 0.5298682), (22352, 1.0), (9012913, 0.999466), (23526, 0.957166), (23380, 1.0), (21802, 1.0), (22758, 1.0)]"
17913.0,"[(23215, 0.9462073), (22493, 0.9999863), (22197, 0.9995363), (23203, 0.99468046), (22731, 0.84326977), (22700, 0.9815481), (40016, 1.0), (84840, 1.0), (23151, 1.0), (21494, 0.99770445)]"
17914.0,"[(21430, 0.9976688), (84879, 0.9999808), (22991, 0.9990219), (23203, 0.999933), (16046, 0.9998877), (20961, 0.7292163), (23308, 0.9841973), (21413, 0.9947221), (8518311, 0.90804195), (4004611, 0.9999999)]"
17917.0,"[(21430, 0.501461), (23203, 0.65060234), (22197, 1.0), (21731, 0.50817746), (22636, 1.0), (40016, 1.0), (21973, 1.0), (23460, 1.0), (23550, 0.9971323), (21504, 1.0)]"
17919.0,"[(22992, 0.9954788), (21430, 0.99999976), (22191, 0.8728505), (22197, 0.9890105), (8503413, 0.99954283), (20837, 1.0), (23502, 0.9991248), (22229, 0.99988985), (22610, 0.99995005), (22914, 0.93450797)]"
17920.0,"[(21479, 0.9989753), (22191, 0.99880517), (22561, 0.9999968), (23215, 0.9999999), (85066, 0.99988675), (8455811, 0.9978987), (21781, 1.0), (22043, 1.0), (22974, 0.99711823), (23429, 1.0)]"
17921.0,"[(22561, 0.9970585), (21430, 0.99953234), (21479, 0.9996736), (22493, 0.99872667), (22685, 0.99833846), (1504414, 1.0), (22031, 0.93193024), (23201, 0.9998646), (22966, 0.95766914), (22985, 0.99995375)]"
17923.0,"[(22992, 0.999995), (22191, 0.9999794), (23203, 0.9973218), (21430, 0.99999917), (23285, 0.99999416), (84744, 0.9999448), (9003611, 0.8119631), (20756, 0.954839), (22039, 1.0), (23082, 0.99886787)]"
17924.0,"[(21731, 0.9999677), (23203, 0.99847037), (23215, 0.99987245), (84879, 0.95195806), (21471, 0.99937457), (20616, 1.0), (85078, 0.9999958), (20997, 1.0), (22861, 0.99997115), (8489816, 0.98042744)]"
17925.0,"[(22197, 0.99225557), (21731, 0.9797636), (23203, 0.9921375), (22992, 0.9996667), (85224, 1.0), (23324, 1.0), (84380, 0.9997687), (8249422, 0.98253596), (23303, 1.0), (21110, 0.9990682)]"
17926.0,"[(21731, 0.99979204), (21479, 0.993708), (22991, 0.9999951), (23215, 0.99764663), (21213, 0.9993942), (22331, 1.0), (8403211, 0.87284046), (22763, 1.0), (23532, 1.0), (22721, 0.77457494)]"
17928.0,"[(22191, 0.999711), (22197, 0.99498016), (23215, 0.9999238), (21731, 0.9997943), (22346, 0.9609706), (22757, 0.7202906), (23051, 0.9999579), (23327, 0.9999994), (21041, 0.74305594), (35922, 0.999476)]"
17929.0,"[(22197, 0.99983084), (22991, 0.99981064), (22191, 0.99998844), (21430, 0.9998698), (22955, 0.9850743), (22993, 0.9305744), (22427, 0.74558693), (22423, 0.99998605), (72232, 1.0), (22812, 0.9999988)]"
17930.0,"[(22493, 0.99999976), (21731, 0.9997904), (84879, 0.99993885), (23203, 0.9957526), (21205, 0.99999964), (9021425, 0.99999535), (21460, 0.99966395), (35443, 1.0), (21094, 0.9084815), (22583, 0.7506473)]"
17931.0,"[(21479, 0.997056), (22992, 0.96967846), (22991, 0.9859812), (23203, 0.9928174), (22158, 0.9999999), (84950, 1.0), (84356, 0.94617385), (22215, 0.93601984), (8467311, 0.9999436), (8487211, 1.0)]"
17932.0,"[(21430, 1.0), (23215, 1.0), (21731, 0.92826855), (22493, 0.9809926), (20757, 1.0), (22663, 1.0), (22514, 1.0), (22348, 1.0), (22734, 0.99999726), (21378, 0.9923036)]"
17934.0,"[(22197, 0.9932018), (23215, 0.9999999), (84879, 0.9839575), (23203, 0.99999774), (10002, 1.0), (21371, 0.9998267), (9021411, 0.997097), (22918, 1.0), (20618, 0.99999774), (21625, 1.0)]"
17935.0,"[(23203, 0.45372295), (22191, 0.43498737), (23215, 1.0), (84879, 0.4372358), (8496813, 0.98816454), (22534, 1.0), (9016014, 0.7710627), (21314, 0.99995875), (21937, 1.0), (8502512, 0.99964964)]"
17936.0,"[(22561, 0.99834704), (22564, 0.99999964), (21430, 0.9998661), (22991, 0.99999964), (21884, 0.9725677), (22230, 0.7839279), (21349, 0.9708664), (8462511, 0.99999976), (9016212, 1.0), (21356, 0.9999976)]"
17937.0,"[(22197, 0.9999981), (22191, 1.0), (84879, 0.9995047), (23215, 0.9999893), (21881, 0.9999995), (20826, 1.0), (23249, 0.93786335), (22403, 0.9999521), (21166, 0.9906855), (21735, 0.938079)]"
17939.0,"[(22992, 0.912739), (23203, 0.9999989), (23215, 1.0), (22191, 0.96931446), (21069, 1.0), (9003612, 1.0), (22820, 0.87467414), (4759412, 0.981236), (22664, 0.8770027), (22786, 1.0)]"
17940.0,"[(22991, 0.99999917), (23203, 0.99868697), (84879, 0.9454229), (21430, 0.99717915), (20770, 0.85231274), (22940, 0.92013705), (84616, 0.931684), (22117, 0.97988075), (23344, 0.9993825), (22835, 0.7379177)]"
17941.0,"[(21479, 0.99999714), (22992, 0.99994755), (22991, 0.9999993), (21430, 0.9999287), (21914, 0.99999726), (21041, 0.8423386), (85178, 0.99999833), (22541, 0.9993316), (21159, 0.99998224), (21358, 0.7080459)]"
17942.0,"[(21479, 0.9978935), (22191, 0.99705386), (21731, 0.99660885), (23203, 0.95132005), (71053, 0.8916702), (21629, 0.83815676), (21078, 0.99984264), (21445, 0.99976236), (9012514, 0.99989617), (21042, 0.999972)]"
17946.0,"[(22991, 0.999899), (23215, 0.9999783), (22197, 0.9999852), (21479, 0.99540496), (16008, 0.9999521), (8501913, 0.9878059), (8523011, 1.0), (23210, 0.99999726), (23190, 0.81437767), (1809713, 0.99967444)]"
17947.0,"[(22191, 0.99998534), (22197, 0.99843293), (23203, 0.9999907), (21479, 0.82928187), (7919012, 0.9996629), (22128, 0.98506135), (22139, 0.998698), (22307, 0.98511386), (23388, 0.99994195), (22495, 0.7051892)]"
17948.0,"[(21479, 1.0), (22991, 0.8804341), (22992, 0.8129648), (22191, 0.8986923), (23294, 1.0), (21870, 1.0), (20829, 1.0), (21877, 1.0), (23544, 0.99999976), (21738, 1.0)]"
17949.0,"[(84879, 0.99348915), (22493, 0.9998708), (23203, 0.996617), (22991, 0.999997), (22557, 0.9998764), (21220, 0.9999958), (23322, 0.99994636), (21668, 1.0), (21392, 0.815995), (21635, 1.0)]"
17950.0,"[(22191, 0.9999629), (22197, 0.9987232), (23215, 0.9999908), (22991, 0.9999815), (20686, 1.0), (22508, 0.999974), (4600028, 0.99976355), (23156, 0.9999999), (85008, 0.99928063), (21829, 0.9960296)]"
17951.0,"[(22992, 0.95805526), (23215, 0.9998965), (21731, 0.99901164), (22191, 0.9999409), (22716, 0.7984777), (4736912, 0.9760938), (20682, 0.9999862), (22448, 0.77950495), (23160, 1.0), (7902612, 0.98559606)]"
17954.0,"[(21430, 0.995118), (22561, 0.99922705), (22992, 0.9978702), (23215, 0.9998609), (22511, 0.99999774), (22115, 0.99997544), (21135, 0.9790669), (23518, 0.99911934), (21413, 1.0), (79160, 0.99999964)]"
17955.0,"[(21479, 0.43252218), (84879, 1.0), (22991, 0.43193272), (21430, 0.43133613), (22400, 1.0), (23510, 1.0), (37333, 0.9991744), (22694, 1.0), (23033, 1.0), (21818, 0.9189514)]"
17956.0,"[(23203, 0.99704415), (22191, 0.9999995), (21479, 0.9999305), (22992, 0.9996742), (84917, 1.0), (23469, 0.9684248), (21071, 0.93040264), (22515, 1.0), (8518811, 0.99997854), (23546, 0.99997103)]"
17957.0,"[(22191, 0.99989355), (23215, 0.9999753), (23203, 0.99961334), (22991, 0.99991214), (84789, 1.0), (8503112, 1.0), (22931, 0.9200278), (23114, 0.99999976), (7906621, 0.96649605), (20657, 0.9809091)]"
17958.0,"[(21430, 0.9998109), (22493, 0.9999175), (84879, 0.99971896), (22991, 0.99997187), (22352, 0.7524469), (21815, 1.0), (21755, 0.9977623), (21174, 0.74553025), (22407, 0.95502007), (23060, 0.90516007)]"
17960.0,"[(21731, 0.9967873), (22992, 0.99607867), (84879, 0.99931335), (21430, 0.9993166), (20711, 0.91192645), (21790, 0.96179855), (22815, 0.99826473), (21744, 1.0), (22500, 1.0), (21070, 0.9982944)]"
17961.0,"[(21731, 1.0), (22992, 0.99975926), (84879, 0.99736804), (22991, 0.9999523), (37501, 1.0), (22772, 0.9998435), (22283, 1.0), (8495112, 1.0), (21871, 0.83286774), (23150, 0.9999999)]"
17962.0,"[(21731, 0.99985886), (84879, 0.99139434), (23203, 0.9656669), (22991, 0.9999565), (23337, 1.0), (23472, 0.8459038), (22955, 0.98703116), (72811, 0.84479535), (23006, 0.99999666), (23570, 0.99911624)]"
17964.0,"[(21479, 0.87870204), (23203, 1.0), (21430, 0.9297461), (84879, 0.68720824), (22386, 0.8851705), (23439, 0.9474207), (21128, 0.99999976), (1505626, 0.99983096), (21245, 0.999814), (22705, 1.0)]"
17965.0,"[(23203, 0.9999993), (21430, 0.9998024), (21479, 0.9674627), (22991, 0.99960893), (23498, 0.9999964), (4409213, 1.0), (20733, 1.0), (23235, 0.99928504), (23451, 0.8457328), (21726, 0.9549082)]"
17966.0,"[(23203, 0.9999951), (22991, 0.9999999), (84879, 0.9969042), (21479, 0.9999155), (21071, 0.9741421), (21889, 0.99986744), (3591011, 0.99999774), (22086, 0.7557061), (9020013, 0.999998), (22391, 0.9668474)]"
17967.0,"[(21430, 1.0), (21731, 1.0), (22991, 0.49698985), (22992, 0.58336645), (90108, 1.0), (35651, 0.8419597), (7280113, 0.7189086), (23116, 0.99986076), (20682, 0.89069015), (82484, 1.0)]"
17968.0,"[(21479, 1.0), (22493, 0.42823535), (22191, 0.43793023), (21430, 1.0), (90102, 0.99999607), (22734, 0.99996674), (44234, 0.9999691), (21703, 1.0), (8249422, 1.0), (84466, 1.0)]"
17969.0,"[(22992, 0.99999845), (21430, 0.9999119), (22991, 0.9934376), (23215, 0.99973065), (21519, 0.78187656), (8509913, 0.87464756), (22938, 0.9977894), (22991, 0.9934376), (9021415, 1.0), (48116, 0.9799687)]"
17970.0,"[(23203, 0.99999404), (22992, 0.99955386), (21479, 0.999129), (21731, 0.9999279), (22356, 0.96987313), (22908, 0.8819458), (21944, 0.99999905), (85152, 0.98622906), (85172, 0.99998546), (22438, 0.87040794)]"
17972.0,"[(22992, 0.943801), (21479, 0.99988616), (22197, 0.99999905), (23203, 0.9979754), (40016, 0.7506554), (22681, 1.0), (21758, 0.996698), (16008, 0.91773367), (21132, 1.0), (22733, 0.9981974)]"
17973.0,"[(22197, 0.99999976), (84879, 0.9714696), (21731, 0.99998355), (22991, 0.9999683), (84987, 0.99846786), (82615, 1.0), (22558, 0.8007889), (8518611, 0.99999666), (23048, 0.97991836), (22382, 0.9765158)]"
17974.0,"[(22197, 0.999699), (22991, 0.9999224), (23203, 0.9990194), (23215, 0.99968934), (21202, 0.99986994), (22261, 0.99999964), (23238, 0.9967147), (21876, 0.99936634), (23289, 0.99999833), (22323, 0.9999981)]"
17975.0,"[(22992, 0.9995615), (22191, 0.9999989), (22197, 0.99999964), (22493, 0.99890864), (4756311, 1.0), (20658, 0.9999999), (21246, 1.0), (21626, 1.0), (22415, 0.9997323), (22041, 0.9614419)]"
17976.0,"[(23215, 1.0), (22191, 0.9997551), (21430, 0.99998343), (21479, 0.9999993), (22350, 0.9999877), (6209712, 0.9843189), (22685, 0.9807389), (23207, 0.9999244), (21100, 0.9502142), (22698, 0.9999765)]"
17977.0,"[(84879, 0.6764811), (22992, 1.0), (23215, 1.0), (21430, 1.0), (23135, 0.75473666), (3561012, 1.0), (44234, 0.8941409), (21864, 0.999969), (23270, 0.9120615), (22451, 0.96575433)]"
17978.0,"[(22992, 1.0), (21731, 0.8974062), (84879, 1.0), (21479, 1.0), (8517012, 1.0), (21683, 1.0), (4750418, 1.0), (21872, 1.0), (21034, 1.0), (22406, 0.79927266)]"
17979.0,"[(22493, 0.98858225), (22561, 0.9999659), (23203, 0.77202326), (84879, 0.9999652), (22277, 1.0), (72133, 0.9931779), (21934, 0.749101), (23402, 0.97605133), (3561012, 0.99999857), (9012915, 0.9999865)]"
17980.0,"[(21731, 0.99948764), (22992, 0.99453944), (23215, 0.9936785), (23203, 0.99985313), (22127, 0.999861), (20756, 0.9938691), (23028, 0.99002796), (8479611, 0.7422215), (21704, 0.9993057), (9019913, 0.996287)]"
17984.0,"[(22991, 0.9999901), (21479, 0.9992482), (84879, 0.9988689), (22197, 0.9950446), (22137, 0.9998628), (9015211, 1.0), (21161, 0.8219273), (23483, 0.939525), (8487514, 0.9999993), (23433, 1.0)]"
17985.0,"[(21430, 0.99708456), (84879, 0.9977951), (22991, 0.99941826), (22992, 0.99363685), (4759912, 0.8982411), (22493, 0.99999774), (21319, 0.9999933), (22415, 1.0), (21002, 1.0), (9008111, 1.0)]"
17986.0,"[(22992, 0.9941607), (23203, 0.99999774), (22197, 0.9837141), (21430, 0.98614824), (3591112, 0.8791222), (23192, 1.0), (84843, 1.0), (23493, 1.0), (22480, 1.0), (21498, 0.9996922)]"
17987.0,"[(22191, 1.0), (22992, 1.0), (84879, 0.87848973), (21430, 0.8879046), (22072, 1.0), (21910, 1.0), (8523212, 0.99549603), (9000012, 0.9920631), (21977, 0.96386826), (22186, 1.0)]"
17988.0,"[(84879, 0.98398244), (22991, 0.99283534), (22191, 0.96909845), (23215, 0.90714926), (20727, 0.999603), (22960, 0.74230057), (23203, 0.99828535), (4756311, 0.9247212), (9001011, 0.8841454), (22516, 0.993796)]"
17990.0,"[(23203, 0.9991134), (22991, 1.0), (84879, 1.0), (22992, 1.0), (22827, 1.0), (22858, 0.9761261), (23467, 1.0), (22423, 1.0), (21326, 1.0), (23285, 0.99914527)]"
17991.0,"[(21430, 0.9997074), (21731, 0.9995241), (23215, 0.9983758), (23203, 0.9996718), (21988, 0.813563), (22774, 0.9664405), (22227, 0.99924326), (22502, 0.9589408), (22571, 0.9951509), (85176, 0.9757589)]"
17994.0,"[(22992, 0.99917346), (23203, 0.99999917), (84879, 0.94205195), (21430, 0.9928935), (21460, 0.99990845), (23002, 0.7608548), (22129, 0.8468988), (22233, 0.99993074), (23529, 0.99978477), (23332, 1.0)]"
17995.0,"[(22991, 0.99569464), (23203, 0.997419), (21430, 0.9995216), (22992, 0.99992585), (5101411, 0.9999933), (22436, 0.99964654), (22569, 0.9458554), (10120, 0.8625383), (7280012, 0.99866784), (9021432, 1.0)]"
17997.0,"[(21430, 0.999813), (22992, 0.9998766), (22561, 0.9999306), (84879, 0.99999666), (22460, 1.0), (21259, 1.0), (22358, 0.9949846), (6208611, 1.0), (23335, 0.999998), (21741, 0.9999615)]"
17999.0,"[(23203, 0.99995875), (22191, 0.99971575), (22493, 1.0), (22992, 0.9999988), (23214, 0.9985285), (35921, 0.99998486), (9001911, 0.99998784), (22897, 0.9992355), (22202, 1.0), (23148, 0.840464)]"
18001.0,"[(21479, 0.99971765), (22191, 0.99891484), (22992, 0.99999964), (21731, 0.9919883), (22221, 0.9999994), (23460, 0.8702762), (22378, 0.99996984), (20816, 0.9999995), (22376, 0.7750684), (37423, 0.9996877)]"
18004.0,"[(23215, 0.4316877), (22493, 1.0), (22992, 0.42720607), (22991, 0.43185475), (9021420, 1.0), (23559, 1.0), (8496815, 1.0), (22079, 0.999997), (20846, 1.0), (8456913, 1.0)]"
18005.0,"[(84879, 0.99894696), (22991, 0.98572725), (21430, 0.9870095), (23215, 0.99976295), (21775, 1.0), (85053, 1.0), (22163, 1.0), (21179, 0.9146844), (23358, 1.0), (37467, 0.99989295)]"
18006.0,"[(23203, 0.9999752), (22191, 0.9999989), (22992, 0.9995203), (22197, 0.99997044), (22849, 0.9990086), (16010, 1.0), (23043, 0.99999905), (22083, 0.8030271), (20712, 0.7350146), (22557, 0.98408115)]"
18008.0,"[(21731, 1.0), (23215, 0.9846675), (21479, 0.9983209), (22991, 0.9808461), (23249, 1.0), (3559812, 0.99999475), (23130, 1.0), (16052, 0.99994254), (23660, 1.0), (22492, 0.91254276)]"
18009.0,"[(84879, 1.0), (21430, 0.991486), (21731, 1.0), (22992, 0.9851179), (22548, 1.0), (22645, 0.7083159), (1708428, 1.0), (23209, 0.94758844), (23203, 0.94063234), (22705, 0.9993081)]"
18010.0,"[(23215, 1.0), (21479, 0.96136814), (22991, 0.9999976), (22992, 0.99912554), (22146, 1.0), (22948, 0.96394813), (20725, 0.9918969), (22192, 0.9824172), (23512, 0.99999964), (21466, 0.93318975)]"
18011.0,"[(22992, 0.5876946), (84879, 1.0), (21731, 0.7855179), (22191, 1.0), (22158, 1.0), (23250, 1.0), (20704, 1.0), (9001411, 1.0), (23208, 1.0), (84865, 0.9901811)]"
18013.0,"[(23215, 0.98567295), (23203, 0.99988973), (21430, 0.99819213), (22191, 0.9999949), (21446, 1.0), (23305, 0.99999344), (23203, 0.99988973), (22187, 0.9999994), (21949, 0.9956287), (21901, 0.8737738)]"
18014.0,"[(23215, 0.99981755), (21731, 0.99984777), (23203, 0.99034494), (22992, 0.9980039), (21832, 0.9798258), (35653, 1.0), (21066, 0.95373374), (21061, 0.99623173), (84969, 0.9999945), (20696, 0.99994457)]"
18015.0,"[(22991, 0.99999714), (23215, 0.99997246), (21430, 0.9967128), (22992, 0.9981658), (22586, 0.9978859), (7234912, 1.0), (1708428, 0.7553717), (21661, 0.99775887), (23108, 0.9999876), (21088, 0.99405694)]"
18016.0,"[(22991, 0.99960464), (21731, 0.9999523), (21479, 0.9999875), (23215, 0.9999081), (84792, 0.9999893), (5102011, 1.0), (21714, 0.9999995), (23239, 0.8581537), (23182, 0.96332353), (21670, 0.967949)]"
18017.0,"[(22197, 0.96169525), (84879, 0.9992151), (22991, 0.9996082), (22191, 0.99971706), (23035, 0.9999975), (84356, 0.9999995), (22896, 0.9999968), (22365, 0.963061), (21094, 0.99994946), (22805, 0.9299476)]"
18018.0,"[(21731, 1.0), (22191, 0.71214926), (22991, 0.6740705), (21479, 1.0), (22578, 1.0), (90098, 0.98721284), (22673, 0.99887365), (8523016, 0.9999889), (21786, 1.0), (22424, 1.0)]"
18019.0,"[(21430, 0.9983015), (21731, 0.99844897), (23215, 0.79250735), (22991, 0.9944247), (22695, 0.80150974), (22972, 0.9877494), (23222, 1.0), (3559814, 0.99999976), (22192, 0.7670126), (22610, 1.0)]"
18024.0,"[(21430, 0.999967), (21479, 0.99999523), (22197, 0.9999459), (84879, 0.9995777), (21169, 0.94257456), (9016512, 0.99998343), (21916, 0.8133076), (22788, 0.99999976), (22081, 0.9724907), (8504912, 0.99903524)]"
18027.0,"[(22191, 0.99858946), (23215, 0.9999734), (23203, 0.9978436), (21430, 0.963213), (84744, 0.99916196), (22566, 0.9421733), (21616, 0.75813997), (21739, 1.0), (84679, 1.0), (22211, 0.9999895)]"
18030.0,"[(22197, 0.9993099), (21479, 0.9999598), (22991, 0.9999995), (22992, 0.99924016), (22426, 0.9999995), (9012916, 0.9999949), (21452, 1.0), (22059, 1.0), (4734111, 1.0), (85092, 0.99999976)]"
18032.0,"[(22191, 0.99955636), (22991, 0.99579394), (23203, 0.9999856), (21430, 0.99963987), (35968, 0.9989274), (22710, 1.0), (8441512, 0.9999999), (8515911, 0.9835609), (23341, 0.99999774), (22276, 1.0)]"
18033.0,"[(21479, 0.99570197), (22197, 0.9946095), (23215, 0.99997437), (21430, 0.9999999), (20723, 0.9999565), (21094, 0.72730404), (22171, 0.99999976), (20618, 0.77222234), (90192, 0.9999993), (22726, 1.0)]"
18034.0,"[(21430, 1.0), (21731, 0.99999523), (22992, 0.99999976), (22991, 0.9999453), (22393, 1.0), (21155, 0.94979024), (9002613, 0.9271991), (23417, 0.7752965), (84725, 0.9902474), (21899, 0.99998283)]"
